      V(6)              V(3)        {(I(RR2)+I(RR1))/2}  {I(RR2)-I(RR1)} 
  -3.14000000e-02   -6.16414416e-01    1.01038193e-06   -2.16742607e-07
  -3.13000000e-02   -6.16414416e-01    1.01029519e-06   -2.16048682e-07
  -3.12000000e-02   -6.16414415e-01    1.01020870e-06   -2.15354792e-07
  -3.11000000e-02   -6.16414415e-01    1.01012248e-06   -2.14660936e-07
  -3.10000000e-02   -6.16414415e-01    1.01003651e-06   -2.13967114e-07
  -3.09000000e-02   -6.16414415e-01    1.00995080e-06   -2.13273327e-07
  -3.08000000e-02   -6.16414415e-01    1.00986534e-06   -2.12579575e-07
  -3.07000000e-02   -6.16414415e-01    1.00978015e-06   -2.11885857e-07
  -3.06000000e-02   -6.16414415e-01    1.00969521e-06   -2.11192173e-07
  -3.05000000e-02   -6.16414415e-01    1.00961053e-06   -2.10498525e-07
  -3.04000000e-02   -6.16414415e-01    1.00952611e-06   -2.09804911e-07
  -3.03000000e-02   -6.16414415e-01    1.00944195e-06   -2.09111332e-07
  -3.02000000e-02   -6.16414415e-01    1.00935805e-06   -2.08417787e-07
  -3.01000000e-02   -6.16414414e-01    1.00927441e-06   -2.07724278e-07
  -3.00000000e-02   -6.16414414e-01    1.00919103e-06   -2.07030803e-07
  -2.99000000e-02   -6.16414414e-01    1.00910791e-06   -2.06337363e-07
  -2.98000000e-02   -6.16414414e-01    1.00902505e-06   -2.05643958e-07
  -2.97000000e-02   -6.16414414e-01    1.00894245e-06   -2.04950588e-07
  -2.96000000e-02   -6.16414414e-01    1.00886011e-06   -2.04257253e-07
  -2.95000000e-02   -6.16414414e-01    1.00877803e-06   -2.03563954e-07
  -2.94000000e-02   -6.16414414e-01    1.00869621e-06   -2.02870689e-07
  -2.93000000e-02   -6.16414414e-01    1.00861466e-06   -2.02177459e-07
  -2.92000000e-02   -6.16414414e-01    1.00853337e-06   -2.01484265e-07
  -2.91000000e-02   -6.16414413e-01    1.00845234e-06   -2.00791106e-07
  -2.90000000e-02   -6.16414413e-01    1.00837157e-06   -2.00097982e-07
  -2.89000000e-02   -6.16414413e-01    1.00829107e-06   -1.99404894e-07
  -2.88000000e-02   -6.16414413e-01    1.00821083e-06   -1.98711841e-07
  -2.87000000e-02   -6.16414413e-01    1.00813086e-06   -1.98018824e-07
  -2.86000000e-02   -6.16414413e-01    1.00805115e-06   -1.97325842e-07
  -2.85000000e-02   -6.16414413e-01    1.00797170e-06   -1.96632895e-07
  -2.84000000e-02   -6.16414413e-01    1.00789252e-06   -1.95939984e-07
  -2.83000000e-02   -6.16414413e-01    1.00781360e-06   -1.95247109e-07
  -2.82000000e-02   -6.16414413e-01    1.00773495e-06   -1.94554270e-07
  -2.81000000e-02   -6.16414413e-01    1.00765657e-06   -1.93861466e-07
  -2.80000000e-02   -6.16414412e-01    1.00757845e-06   -1.93168698e-07
  -2.79000000e-02   -6.16414412e-01    1.00750060e-06   -1.92475966e-07
  -2.78000000e-02   -6.16414412e-01    1.00742301e-06   -1.91783270e-07
  -2.77000000e-02   -6.16414412e-01    1.00734569e-06   -1.91090610e-07
  -2.76000000e-02   -6.16414412e-01    1.00726865e-06   -1.90397986e-07
  -2.75000000e-02   -6.16414412e-01    1.00719187e-06   -1.89705398e-07
  -2.74000000e-02   -6.16414412e-01    1.00711535e-06   -1.89012846e-07
  -2.73000000e-02   -6.16414412e-01    1.00703911e-06   -1.88320331e-07
  -2.72000000e-02   -6.16414412e-01    1.00696314e-06   -1.87627852e-07
  -2.71000000e-02   -6.16414412e-01    1.00688744e-06   -1.86935409e-07
  -2.70000000e-02   -6.16414411e-01    1.00681201e-06   -1.86243003e-07
  -2.69000000e-02   -6.16414411e-01    1.00673685e-06   -1.85550633e-07
  -2.68000000e-02   -6.16414411e-01    1.00666196e-06   -1.84858300e-07
  -2.67000000e-02   -6.16414411e-01    1.00658734e-06   -1.84166003e-07
  -2.66000000e-02   -6.16414411e-01    1.00651300e-06   -1.83473744e-07
  -2.65000000e-02   -6.16414411e-01    1.00643892e-06   -1.82781521e-07
  -2.64000000e-02   -6.16414411e-01    1.00636513e-06   -1.82089335e-07
  -2.63000000e-02   -6.16414411e-01    1.00629160e-06   -1.81397186e-07
  -2.62000000e-02   -6.16414411e-01    1.00621835e-06   -1.80705074e-07
  -2.61000000e-02   -6.16414411e-01    1.00614538e-06   -1.80012999e-07
  -2.60000000e-02   -6.16414411e-01    1.00607268e-06   -1.79320962e-07
  -2.59000000e-02   -6.16414410e-01    1.00600026e-06   -1.78628962e-07
  -2.58000000e-02   -6.16414410e-01    1.00592812e-06   -1.77936999e-07
  -2.57000000e-02   -6.16414410e-01    1.00585625e-06   -1.77245074e-07
  -2.56000000e-02   -6.16414410e-01    1.00578467e-06   -1.76553187e-07
  -2.55000000e-02   -6.16414410e-01    1.00571336e-06   -1.75861337e-07
  -2.54000000e-02   -6.16414410e-01    1.00564233e-06   -1.75169525e-07
  -2.53000000e-02   -6.16414410e-01    1.00557158e-06   -1.74477752e-07
  -2.52000000e-02   -6.16414410e-01    1.00550111e-06   -1.73786016e-07
  -2.51000000e-02   -6.16414410e-01    1.00543093e-06   -1.73094319e-07
  -2.50000000e-02   -6.16414410e-01    1.00536102e-06   -1.72402660e-07
  -2.49000000e-02   -6.16414409e-01    1.00529141e-06   -1.71711040e-07
  -2.48000000e-02   -6.16414409e-01    1.00522207e-06   -1.71019458e-07
  -2.47000000e-02   -6.16414409e-01    1.00515302e-06   -1.70327915e-07
  -2.46000000e-02   -6.16414409e-01    1.00508426e-06   -1.69636411e-07
  -2.45000000e-02   -6.16414409e-01    1.00501578e-06   -1.68944946e-07
  -2.44000000e-02   -6.16414409e-01    1.00494759e-06   -1.68253521e-07
  -2.43000000e-02   -6.16414409e-01    1.00487969e-06   -1.67562135e-07
  -2.42000000e-02   -6.16414409e-01    1.00481208e-06   -1.66870788e-07
  -2.41000000e-02   -6.16414409e-01    1.00474476e-06   -1.66179481e-07
  -2.40000000e-02   -6.16414409e-01    1.00467773e-06   -1.65488214e-07
  -2.39000000e-02   -6.16414409e-01    1.00461099e-06   -1.64796988e-07
  -2.38000000e-02   -6.16414408e-01    1.00454455e-06   -1.64105801e-07
  -2.37000000e-02   -6.16414408e-01    1.00447840e-06   -1.63414656e-07
  -2.36000000e-02   -6.16414408e-01    1.00441255e-06   -1.62723551e-07
  -2.35000000e-02   -6.16414408e-01    1.00434700e-06   -1.62032487e-07
  -2.34000000e-02   -6.16414408e-01    1.00428175e-06   -1.61341464e-07
  -2.33000000e-02   -6.16414408e-01    1.00421679e-06   -1.60650483e-07
  -2.32000000e-02   -6.16414408e-01    1.00415214e-06   -1.59959544e-07
  -2.31000000e-02   -6.16414408e-01    1.00408779e-06   -1.59268646e-07
  -2.30000000e-02   -6.16414408e-01    1.00402374e-06   -1.58577791e-07
  -2.29000000e-02   -6.16414408e-01    1.00396000e-06   -1.57886979e-07
  -2.28000000e-02   -6.16414407e-01    1.00389657e-06   -1.57196210e-07
  -2.27000000e-02   -6.16414407e-01    1.00383344e-06   -1.56505483e-07
  -2.26000000e-02   -6.16414407e-01    1.00377063e-06   -1.55814801e-07
  -2.25000000e-02   -6.16414407e-01    1.00370813e-06   -1.55124162e-07
  -2.24000000e-02   -6.16414407e-01    1.00364594e-06   -1.54433568e-07
  -2.23000000e-02   -6.16414407e-01    1.00358407e-06   -1.53743018e-07
  -2.22000000e-02   -6.16414407e-01    1.00352252e-06   -1.53052514e-07
  -2.21000000e-02   -6.16414407e-01    1.00346129e-06   -1.52362055e-07
  -2.20000000e-02   -6.16414407e-01    1.00340038e-06   -1.51671642e-07
  -2.19000000e-02   -6.16414407e-01    1.00333979e-06   -1.50981275e-07
  -2.18000000e-02   -6.16414407e-01    1.00327954e-06   -1.50290956e-07
  -2.17000000e-02   -6.16414406e-01    1.00321961e-06   -1.49600684e-07
  -2.16000000e-02   -6.16414406e-01    1.00316001e-06   -1.48910460e-07
  -2.15000000e-02   -6.16414406e-01    1.00310076e-06   -1.48220285e-07
  -2.14000000e-02   -6.16414406e-01    1.00304184e-06   -1.47530159e-07
  -2.13000000e-02   -6.16414406e-01    1.00298326e-06   -1.46840083e-07
  -2.12000000e-02   -6.16414406e-01    1.00292502e-06   -1.46150058e-07
  -2.11000000e-02   -6.16414406e-01    1.00286713e-06   -1.45460084e-07
  -2.10000000e-02   -6.16414406e-01    1.00280960e-06   -1.44770162e-07
  -2.09000000e-02   -6.16414406e-01    1.00275242e-06   -1.44080294e-07
  -2.08000000e-02   -6.16414406e-01    1.00269560e-06   -1.43390479e-07
  -2.07000000e-02   -6.16414405e-01    1.00263914e-06   -1.42700719e-07
  -2.06000000e-02   -6.16414405e-01    1.00258305e-06   -1.42011014e-07
  -2.05000000e-02   -6.16414405e-01    1.00252733e-06   -1.41321367e-07
  -2.04000000e-02   -6.16414405e-01    1.00247199e-06   -1.40631777e-07
  -2.03000000e-02   -6.16414405e-01    1.00241704e-06   -1.39942247e-07
  -2.02000000e-02   -6.16414405e-01    1.00236247e-06   -1.39252777e-07
  -2.01000000e-02   -6.16414405e-01    1.00230829e-06   -1.38563369e-07
  -2.00000000e-02   -6.16414405e-01    1.00225452e-06   -1.37874024e-07
  -1.99000000e-02   -6.16414405e-01    1.00220115e-06   -1.37184744e-07
  -1.98000000e-02   -6.16414405e-01    1.00214820e-06   -1.36495531e-07
  -1.97000000e-02   -6.16414405e-01    1.00209567e-06   -1.35806385e-07
  -1.96000000e-02   -6.16414404e-01    1.00204358e-06   -1.35117311e-07
  -1.95000000e-02   -6.16414404e-01    1.00199192e-06   -1.34428308e-07
  -1.94000000e-02   -6.16414404e-01    1.00194071e-06   -1.33739380e-07
  -1.93000000e-02   -6.16414404e-01    1.00188996e-06   -1.33050529e-07
  -1.92000000e-02   -6.16414404e-01    1.00183968e-06   -1.32361758e-07
  -1.91000000e-02   -6.16414404e-01    1.00178988e-06   -1.31673070e-07
  -1.90000000e-02   -6.16414404e-01    1.00174058e-06   -1.30984467e-07
  -1.89000000e-02   -6.16414404e-01    1.00169179e-06   -1.30295954e-07
  -1.88000000e-02   -6.16414404e-01    1.00164352e-06   -1.29607533e-07
  -1.87000000e-02   -6.16414404e-01    1.00159579e-06   -1.28919210e-07
  -1.86000000e-02   -6.16414403e-01    1.00154863e-06   -1.28230988e-07
  -1.85000000e-02   -6.16414403e-01    1.00150204e-06   -1.27542873e-07
  -1.84000000e-02   -6.16414403e-01    1.00145606e-06   -1.26854869e-07
  -1.83000000e-02   -6.16414403e-01    1.00141070e-06   -1.26166984e-07
  -1.82000000e-02   -6.16414403e-01    1.00136600e-06   -1.25479223e-07
  -1.81000000e-02   -6.16414403e-01    1.00132197e-06   -1.24791594e-07
  -1.80000000e-02   -6.16414403e-01    1.00127867e-06   -1.24104106e-07
  -1.79000000e-02   -6.16414403e-01    1.00123612e-06   -1.23416768e-07
  -1.78000000e-02   -6.16414403e-01    1.00119436e-06   -1.22729590e-07
  -1.77000000e-02   -6.16414403e-01    1.00115344e-06   -1.22042584e-07
  -1.76000000e-02   -6.16414403e-01    1.00111342e-06   -1.21355765e-07
  -1.75000000e-02   -6.16414402e-01    1.00107436e-06   -1.20669147e-07
  -1.74000000e-02   -6.16414402e-01    1.00103632e-06   -1.19982748e-07
  -1.73000000e-02   -6.16414402e-01    1.00099938e-06   -1.19296590e-07
  -1.72000000e-02   -6.16414402e-01    1.00096365e-06   -1.18610695e-07
  -1.71000000e-02   -6.16414402e-01    1.00092921e-06   -1.17925092e-07
  -1.70000000e-02   -6.16414402e-01    1.00089621e-06   -1.17239814e-07
  -1.69000000e-02   -6.16414402e-01    1.00086480e-06   -1.16554901e-07
  -1.68000000e-02   -6.16414402e-01    1.00083514e-06   -1.15870399e-07
  -1.67000000e-02   -6.16414402e-01    1.00080747e-06   -1.15186367e-07
  -1.66000000e-02   -6.16414402e-01    1.00078206e-06   -1.14502581e-07
  -1.65000000e-02   -6.16414401e-01    1.00075921e-06   -1.13819714e-07
  -1.64000000e-02   -6.16414401e-01    1.00073937e-06   -1.13137585e-07
  -1.63000000e-02   -6.16414401e-01    1.00072305e-06   -1.12456333e-07
  -1.62000000e-02   -6.16414401e-01    1.00071094e-06   -1.11776141e-07
  -1.61000000e-02   -6.16414401e-01    1.00070396e-06   -1.11097251e-07
  -1.60000000e-02   -6.16414401e-01    1.00070332e-06   -1.10419989e-07
  -1.59000000e-02   -6.16414401e-01    1.00071072e-06   -1.09744805e-07
  -1.58000000e-02   -6.16414401e-01    1.00072851e-06   -1.09072325e-07
  -1.57000000e-02   -6.16414401e-01    1.00076002e-06   -1.08403436e-07
  -1.56000000e-02   -6.16414401e-01    1.00080991e-06   -1.07739368e-07
  -1.55000000e-02   -6.16414400e-01    1.00088427e-06   -1.07081723e-07
  -1.54000000e-02   -6.16414400e-01    1.00098970e-06   -1.06432188e-07
  -1.53000000e-02   -6.16414400e-01    1.00113001e-06   -1.05791637e-07
  -1.52000000e-02   -6.16414400e-01    1.00130213e-06   -1.05159019e-07
  -1.51000000e-02   -6.16414400e-01    1.00149670e-06   -1.04531609e-07
  -1.50000000e-02   -6.16414400e-01    1.00170396e-06   -1.03906639e-07
  -1.49000000e-02   -6.16414400e-01    1.00191752e-06   -1.03282314e-07
  -1.48000000e-02   -6.16414399e-01    1.00213409e-06   -1.02657747e-07
  -1.47000000e-02   -6.16414399e-01    1.00235224e-06   -1.02032527e-07
  -1.46000000e-02   -6.16414399e-01    1.00257131e-06   -1.01406490e-07
  -1.45000000e-02   -6.16414399e-01    1.00279107e-06   -1.00779550e-07
  -1.44000000e-02   -6.16414399e-01    1.00301141e-06   -1.00151685e-07
  -1.43000000e-02   -6.16414399e-01    1.00323227e-06   -9.95228801e-08
  -1.42000000e-02   -6.16414398e-01    1.00345365e-06   -9.88931302e-08
  -1.41000000e-02   -6.16414395e-01    1.00367553e-06   -9.82624220e-08
  -1.40000000e-02   -6.16414376e-01    1.00389788e-06   -9.76307632e-08
  -1.39000000e-02   -6.16414266e-01    1.00412053e-06   -9.69981053e-08
  -1.38000000e-02   -6.16413627e-01    1.00434263e-06   -9.63642327e-08
  -1.37000000e-02   -6.16410080e-01    1.00455955e-06   -9.57280260e-08
  -1.36000000e-02   -6.16393841e-01    1.00475291e-06   -9.50850671e-08
  -1.35000000e-02   -6.16347188e-01    1.00489052e-06   -9.44277692e-08
  -1.34000000e-02   -6.16267169e-01    1.00496834e-06   -9.37555035e-08
  -1.33000000e-02   -6.16165097e-01    1.00500774e-06   -9.30736649e-08
  -1.32000000e-02   -6.16050078e-01    1.00502525e-06   -9.23863650e-08
  -1.31000000e-02   -6.15927059e-01    1.00502973e-06   -9.16957580e-08
  -1.30000000e-02   -6.15798749e-01    1.00502585e-06   -9.10030168e-08
  -1.29000000e-02   -6.15666706e-01    1.00501631e-06   -9.03088028e-08
  -1.28000000e-02   -6.15531896e-01    1.00500273e-06   -8.96135202e-08
  -1.27000000e-02   -6.15394954e-01    1.00498618e-06   -8.89174309e-08
  -1.26000000e-02   -6.15256316e-01    1.00496737e-06   -8.82207136e-08
  -1.25000000e-02   -6.15116292e-01    1.00494680e-06   -8.75234947e-08
  -1.24000000e-02   -6.14975114e-01    1.00492485e-06   -8.68258670e-08
  -1.23000000e-02   -6.14832956e-01    1.00490181e-06   -8.61279004e-08
  -1.22000000e-02   -6.14689952e-01    1.00487787e-06   -8.54296486e-08
  -1.21000000e-02   -6.14546210e-01    1.00485321e-06   -8.47311540e-08
  -1.20000000e-02   -6.14401814e-01    1.00482797e-06   -8.40324506e-08
  -1.19000000e-02   -6.14256835e-01    1.00480226e-06   -8.33335658e-08
  -1.18000000e-02   -6.14111329e-01    1.00477615e-06   -8.26345224e-08
  -1.17000000e-02   -6.13965344e-01    1.00474973e-06   -8.19353392e-08
  -1.16000000e-02   -6.13818920e-01    1.00472306e-06   -8.12360321e-08
  -1.15000000e-02   -6.13672090e-01    1.00469619e-06   -8.05366146e-08
  -1.14000000e-02   -6.13524884e-01    1.00466917e-06   -7.98370983e-08
  -1.13000000e-02   -6.13377324e-01    1.00464203e-06   -7.91374932e-08
  -1.12000000e-02   -6.13229434e-01    1.00461481e-06   -7.84378079e-08
  -1.11000000e-02   -6.13081229e-01    1.00458754e-06   -7.77380500e-08
  -1.10000000e-02   -6.12932727e-01    1.00456024e-06   -7.70382262e-08
  -1.09000000e-02   -6.12783941e-01    1.00453294e-06   -7.63383424e-08
  -1.08000000e-02   -6.12634882e-01    1.00450565e-06   -7.56384037e-08
  -1.07000000e-02   -6.12485561e-01    1.00447840e-06   -7.49384149e-08
  -1.06000000e-02   -6.12335987e-01    1.00445119e-06   -7.42383803e-08
  -1.05000000e-02   -6.12186168e-01    1.00442406e-06   -7.35383034e-08
  -1.04000000e-02   -6.12036111e-01    1.00439700e-06   -7.28381878e-08
  -1.03000000e-02   -6.11885821e-01    1.00437002e-06   -7.21380364e-08
  -1.02000000e-02   -6.11735304e-01    1.00434315e-06   -7.14378522e-08
  -1.01000000e-02   -6.11584565e-01    1.00431639e-06   -7.07376377e-08
  -1.00000000e-02   -6.11433606e-01    1.00428975e-06   -7.00373951e-08
  -9.90000000e-03   -6.11282433e-01    1.00426323e-06   -6.93371267e-08
  -9.80000000e-03   -6.11131047e-01    1.00423684e-06   -6.86368344e-08
  -9.70000000e-03   -6.10979451e-01    1.00421060e-06   -6.79365199e-08
  -9.60000000e-03   -6.10827936e-01    1.00418448e-06   -6.72365092e-08
  -9.50000000e-03   -6.10675926e-01    1.00415854e-06   -6.65361561e-08
  -9.40000000e-03   -6.10523711e-01    1.00413275e-06   -6.58357850e-08
  -9.30000000e-03   -6.10371292e-01    1.00410712e-06   -6.51353977e-08
  -9.20000000e-03   -6.10218670e-01    1.00408166e-06   -6.44349955e-08
  -9.10000000e-03   -6.10065846e-01    1.00405638e-06   -6.37345795e-08
  -9.00000000e-03   -6.09912820e-01    1.00403126e-06   -6.30341508e-08
  -8.90000000e-03   -6.09759592e-01    1.00400633e-06   -6.23337104e-08
  -8.80000000e-03   -6.09606162e-01    1.00398158e-06   -6.16332591e-08
  -8.70000000e-03   -6.09452530e-01    1.00395702e-06   -6.09327979e-08
  -8.60000000e-03   -6.09298695e-01    1.00393264e-06   -6.02323276e-08
  -8.50000000e-03   -6.09144658e-01    1.00390846e-06   -5.95318490e-08
  -8.40000000e-03   -6.08990417e-01    1.00388447e-06   -5.88313627e-08
  -8.30000000e-03   -6.08835971e-01    1.00386068e-06   -5.81308695e-08
  -8.20000000e-03   -6.08681321e-01    1.00383709e-06   -5.74303700e-08
  -8.10000000e-03   -6.08526464e-01    1.00381369e-06   -5.67298647e-08
  -8.00000000e-03   -6.08371400e-01    1.00379051e-06   -5.60293543e-08
  -7.90000000e-03   -6.08216128e-01    1.00376753e-06   -5.53288394e-08
  -7.80000000e-03   -6.08060646e-01    1.00374475e-06   -5.46283203e-08
  -7.70000000e-03   -6.07904954e-01    1.00372219e-06   -5.39277975e-08
  -7.60000000e-03   -6.07748753e-01    1.00369985e-06   -5.32269440e-08
  -7.50000000e-03   -6.07592634e-01    1.00367771e-06   -5.25264152e-08
  -7.40000000e-03   -6.07436299e-01    1.00365578e-06   -5.18258841e-08
  -7.30000000e-03   -6.07280044e-01    1.00363406e-06   -5.11256786e-08
  -7.20000000e-03   -6.07123275e-01    1.00361257e-06   -5.04251446e-08
  -7.10000000e-03   -6.06966285e-01    1.00359130e-06   -4.97246089e-08
  -7.00000000e-03   -6.06809073e-01    1.00357024e-06   -4.90240722e-08
  -6.90000000e-03   -6.06651637e-01    1.00354941e-06   -4.83235350e-08
  -6.80000000e-03   -6.06493975e-01    1.00352880e-06   -4.76229974e-08
  -6.70000000e-03   -6.06336085e-01    1.00350841e-06   -4.69224599e-08
  -6.60000000e-03   -6.06177966e-01    1.00348825e-06   -4.62219226e-08
  -6.50000000e-03   -6.06019615e-01    1.00346831e-06   -4.55213858e-08
  -6.40000000e-03   -6.05861031e-01    1.00344860e-06   -4.48208498e-08
  -6.30000000e-03   -6.05702210e-01    1.00342912e-06   -4.41203147e-08
  -6.20000000e-03   -6.05543152e-01    1.00340986e-06   -4.34197809e-08
  -6.10000000e-03   -6.05383854e-01    1.00339083e-06   -4.27192485e-08
  -6.00000000e-03   -6.05224313e-01    1.00337204e-06   -4.20187178e-08
  -5.90000000e-03   -6.05064529e-01    1.00335347e-06   -4.13181889e-08
  -5.80000000e-03   -6.04904497e-01    1.00333514e-06   -4.06176620e-08
  -5.70000000e-03   -6.04744217e-01    1.00331703e-06   -3.99171372e-08
  -5.60000000e-03   -6.04583685e-01    1.00329917e-06   -3.92166149e-08
  -5.50000000e-03   -6.04422900e-01    1.00328153e-06   -3.85160950e-08
  -5.40000000e-03   -6.04261859e-01    1.00326413e-06   -3.78155778e-08
  -5.30000000e-03   -6.04100559e-01    1.00324696e-06   -3.71150634e-08
  -5.20000000e-03   -6.03938999e-01    1.00323003e-06   -3.64145520e-08
  -5.10000000e-03   -6.03777176e-01    1.00321333e-06   -3.57140437e-08
  -5.00000000e-03   -6.03615087e-01    1.00319687e-06   -3.50135386e-08
  -4.90000000e-03   -6.03452730e-01    1.00318065e-06   -3.43130368e-08
  -4.80000000e-03   -6.03290102e-01    1.00316466e-06   -3.36125385e-08
  -4.70000000e-03   -6.03127201e-01    1.00314891e-06   -3.29120438e-08
  -4.60000000e-03   -6.02964025e-01    1.00313340e-06   -3.22115527e-08
  -4.50000000e-03   -6.02800570e-01    1.00311813e-06   -3.15110654e-08
  -4.40000000e-03   -6.02636834e-01    1.00310310e-06   -3.08105820e-08
  -4.30000000e-03   -6.02472815e-01    1.00308831e-06   -3.01101026e-08
  -4.20000000e-03   -6.02308509e-01    1.00307376e-06   -2.94096272e-08
  -4.10000000e-03   -6.02143915e-01    1.00305945e-06   -2.87091560e-08
  -4.00000000e-03   -6.01979029e-01    1.00304538e-06   -2.80086889e-08
  -3.90000000e-03   -6.01813849e-01    1.00303155e-06   -2.73082262e-08
  -3.80000000e-03   -6.01648372e-01    1.00301797e-06   -2.66077679e-08
  -3.70000000e-03   -6.01482595e-01    1.00300462e-06   -2.59073140e-08
  -3.60000000e-03   -6.01316516e-01    1.00299152e-06   -2.52068646e-08
  -3.50000000e-03   -6.01150131e-01    1.00297866e-06   -2.45064198e-08
  -3.40000000e-03   -6.00983438e-01    1.00296605e-06   -2.38059796e-08
  -3.30000000e-03   -6.00816435e-01    1.00295368e-06   -2.31055442e-08
  -3.20000000e-03   -6.00649117e-01    1.00294155e-06   -2.24051134e-08
  -3.10000000e-03   -6.00481483e-01    1.00292966e-06   -2.17046875e-08
  -3.00000000e-03   -6.00313529e-01    1.00291802e-06   -2.10042665e-08
  -2.90000000e-03   -6.00145252e-01    1.00290663e-06   -2.03038503e-08
  -2.80000000e-03   -5.99976650e-01    1.00289548e-06   -1.96034391e-08
  -2.70000000e-03   -5.99807720e-01    1.00288457e-06   -1.89030329e-08
  -2.60000000e-03   -5.99638457e-01    1.00287391e-06   -1.82026317e-08
  -2.50000000e-03   -5.99468861e-01    1.00286350e-06   -1.75022356e-08
  -2.40000000e-03   -5.99298927e-01    1.00285333e-06   -1.68018446e-08
  -2.30000000e-03   -5.99128652e-01    1.00284340e-06   -1.61014587e-08
  -2.20000000e-03   -5.98958034e-01    1.00283373e-06   -1.54010780e-08
  -2.10000000e-03   -5.98787069e-01    1.00282430e-06   -1.47007025e-08
  -2.00000000e-03   -5.98615754e-01    1.00281511e-06   -1.40003322e-08
  -1.90000000e-03   -5.98444086e-01    1.00280618e-06   -1.32999672e-08
  -1.80000000e-03   -5.98272062e-01    1.00279749e-06   -1.25996075e-08
  -1.70000000e-03   -5.98099678e-01    1.00278905e-06   -1.18992531e-08
  -1.60000000e-03   -5.97926932e-01    1.00278085e-06   -1.11989041e-08
  -1.50000000e-03   -5.97753820e-01    1.00277291e-06   -1.04985603e-08
  -1.40000000e-03   -5.97580339e-01    1.00276521e-06   -9.79822197e-09
  -1.30000000e-03   -5.97406485e-01    1.00275776e-06   -9.09788901e-09
  -1.20000000e-03   -5.97232256e-01    1.00275055e-06   -8.39756145e-09
  -1.10000000e-03   -5.97057648e-01    1.00274360e-06   -7.69723931e-09
  -1.00000000e-03   -5.96882657e-01    1.00273690e-06   -6.99692260e-09
  -9.00000000e-04   -5.96707280e-01    1.00273044e-06   -6.29661134e-09
  -8.00000000e-04   -5.96531515e-01    1.00272423e-06   -5.59630554e-09
  -7.00000000e-04   -5.96355356e-01    1.00271827e-06   -4.89600521e-09
  -6.00000000e-04   -5.96178802e-01    1.00271256e-06   -4.19571035e-09
  -5.00000000e-04   -5.96001848e-01    1.00270710e-06   -3.49542097e-09
  -4.00000000e-04   -5.95824490e-01    1.00270189e-06   -2.79513709e-09
  -3.00000000e-04   -5.95646727e-01    1.00269693e-06   -2.09485870e-09
  -2.00000000e-04   -5.95468552e-01    1.00269222e-06   -1.39458581e-09
  -1.00000000e-04   -5.95289965e-01    1.00268776e-06   -6.94318429e-10
   0.00000000e+00   -5.95110959e-01    1.00268355e-06    5.94344596e-12
   1.00000000e-04   -5.94931533e-01    1.00267959e-06    7.06199812e-10
   2.00000000e-04   -5.94751681e-01    1.00267588e-06    1.40645067e-09
   3.00000000e-04   -5.94571402e-01    1.00267242e-06    2.10669601e-09
   4.00000000e-04   -5.94390690e-01    1.00266920e-06    2.80693585e-09
   5.00000000e-04   -5.94209542e-01    1.00266625e-06    3.50717018e-09
   6.00000000e-04   -5.94027954e-01    1.00266354e-06    4.20739901e-09
   7.00000000e-04   -5.93845922e-01    1.00266108e-06    4.90762233e-09
   8.00000000e-04   -5.93663443e-01    1.00265887e-06    5.60784015e-09
   9.00000000e-04   -5.93480513e-01    1.00265691e-06    6.30805249e-09
   1.00000000e-03   -5.93297127e-01    1.00265521e-06    7.00825933e-09
   1.10000000e-03   -5.93113282e-01    1.00265376e-06    7.70846070e-09
   1.20000000e-03   -5.92928974e-01    1.00265255e-06    8.40865658e-09
   1.30000000e-03   -5.92744199e-01    1.00265160e-06    9.10884701e-09
   1.40000000e-03   -5.92558952e-01    1.00265090e-06    9.80903197e-09
   1.50000000e-03   -5.92373230e-01    1.00265045e-06    1.05092115e-08
   1.60000000e-03   -5.92187028e-01    1.00265026e-06    1.12093856e-08
   1.70000000e-03   -5.92000342e-01    1.00265031e-06    1.19095542e-08
   1.80000000e-03   -5.91813169e-01    1.00265062e-06    1.26097174e-08
   1.90000000e-03   -5.91625503e-01    1.00265118e-06    1.33098752e-08
   2.00000000e-03   -5.91437341e-01    1.00265199e-06    1.40100276e-08
   2.10000000e-03   -5.91248678e-01    1.00265305e-06    1.47101747e-08
   2.20000000e-03   -5.91059510e-01    1.00265436e-06    1.54103163e-08
   2.30000000e-03   -5.90869833e-01    1.00265593e-06    1.61104526e-08
   2.40000000e-03   -5.90679641e-01    1.00265775e-06    1.68105835e-08
   2.50000000e-03   -5.90488932e-01    1.00265982e-06    1.75107092e-08
   2.60000000e-03   -5.90297699e-01    1.00266214e-06    1.82108294e-08
   2.70000000e-03   -5.90105939e-01    1.00266472e-06    1.89109444e-08
   2.80000000e-03   -5.89913647e-01    1.00266755e-06    1.96110541e-08
   2.90000000e-03   -5.89720819e-01    1.00267063e-06    2.03111586e-08
   3.00000000e-03   -5.89527449e-01    1.00267396e-06    2.10112577e-08
   3.10000000e-03   -5.89333533e-01    1.00267755e-06    2.17113517e-08
   3.20000000e-03   -5.89139067e-01    1.00268139e-06    2.24114404e-08
   3.30000000e-03   -5.88944045e-01    1.00268548e-06    2.31115239e-08
   3.40000000e-03   -5.88748462e-01    1.00268982e-06    2.38116022e-08
   3.50000000e-03   -5.88552314e-01    1.00269442e-06    2.45116753e-08
